what,kind,bundleId,bundleVersion,description,time
stopped,bundle,org.eclipse.datatools.sqltools.db.generic.ui,1.0.0.v200906020900,"org.eclipse.datatools.sqltools.db.generic.ui",1509364256737
stopped,bundle,org.eclipse.datatools.sqltools.debugger.core.ui,1.0.0.v201003161000,"org.eclipse.datatools.sqltools.debugger.core.ui",1509364256737
stopped,bundle,org.eclipse.datatools.sqltools.routineeditor.ui,1.0.3.v201211200616,"org.eclipse.datatools.sqltools.routineeditor.ui",1509364256737
stopped,bundle,org.eclipse.birt.report.data.oda.jdbc.dbprofile.ui,4.2.1.v20120820,"org.eclipse.birt.report.data.oda.jdbc.dbprofile.ui",1509364256737
stopped,bundle,org.eclipse.datatools.sqltools.sqlbuilder,1.0.5.v201212120623,"org.eclipse.datatools.sqltools.sqlbuilder",1509364256737
stopped,bundle,com.teradata.datatools.dtp.sqltools.result.core,13.11.0.201105251120,"com.teradata.datatools.dtp.sqltools.result.core",1509364256737
stopped,bundle,com.teradata.eclipse.datatools.sqltools.result.ui,13.11.0.201105251120,"com.teradata.eclipse.datatools.sqltools.result.ui",1509364256737
stopped,bundle,com.teradata.eclipse.datatools.sqltools.result,13.10.0.201105251120,"com.teradata.eclipse.datatools.sqltools.result",1509364256737
stopped,bundle,org.eclipse.datatools.sqltools.debugger.core,1.0.1.v201107221520,"org.eclipse.datatools.sqltools.debugger.core",1509364256737
stopped,bundle,org.eclipse.datatools.sqltools.schemaobjecteditor.ui.pages,1.1.1.200810071,"org.eclipse.datatools.sqltools.schemaobjecteditor.ui.pages",1509364256737
stopped,bundle,org.eclipse.datatools.sqltools.schemaobjecteditor.ui,1.1.1.200810071,"org.eclipse.datatools.sqltools.schemaobjecteditor.ui",1509364256737
stopped,bundle,org.eclipse.datatools.sqltools.sqlscrapbook,1.0.2.v201205310922,"org.eclipse.datatools.sqltools.sqlscrapbook",1509364256737
stopped,bundle,org.eclipse.datatools.sqltools.sqleditor,1.0.4.v201212120623,"org.eclipse.datatools.sqltools.sqleditor",1509364256737
stopped,bundle,org.eclipse.datatools.sqltools.editor.core.ui,1.0.0.v201001150815,"org.eclipse.datatools.sqltools.editor.core.ui",1509364256737
